orig_Temp_K,orig_avg_electronegativity,orig_avg_atomic_mass,orig_avg_ionic_radius,orig_num_elements,orig_li_fraction,orig_composition_entropy,orig_electronegativity_variance,orig_group_diversity,orig_packing_efficiency_proxy,orig_li_to_anion_ratio,orig_heaviest_element_mass,orig_lightest_element_mass,orig_is_mixture,orig_formula_complexity,orig_total_atoms,log_Ionic_Conductivity
298.5526172,2.612385228,39.37710875,1.157259743,6.0,0.059171598,1.157984786,1.202035937,6.0,0.435714286,0.096666667,180.95,6.94,0.0,29.406,4.901,-3.9421475925393596
312.9557418,1.770740741,30.16925926,1.253333333,5.0,0.481481481,1.15670772,0.568962667,5.0,0.181818182,1.083333333,126.9,6.94,0.0,67.5,13.5,-1.8753712105076135
312.4604681,2.478913043,36.74652174,1.447391304,4.0,0.239130435,0.916512116,0.988041322,4.0,0.397790055,0.366666667,114.82,6.94,0.0,36.8,9.2,-2.6747584226978303
297.8056426,2.439459459,34.01864865,1.425675676,4.0,0.243243243,0.977497221,1.06678843,4.0,0.397790055,0.375,91.22,6.94,0.0,37.0,9.25,-3.284009184271332
297.9066023,2.393157895,32.05710526,1.418947368,4.0,0.263157895,0.937718272,1.048480992,4.0,0.397790055,0.416666667,91.22,6.94,0.0,38.0,9.5,-3.9511737945835574
293.212479,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.265703539783835
303.128331,1.821764706,20.57102941,1.214558824,5.0,0.485294118,1.161363945,0.718299609,5.0,0.239130435,1.1,63.55,6.94,0.0,68.0,13.6,-5.459670525209126
298.0519773,1.816671935,30.20392188,1.2380289,4.0,0.435538496,1.013396594,0.527876,4.0,0.315217391,0.9645,118.71,6.94,0.0,35.432,8.858,-3.84411460872245
297.9157714,1.805513308,28.44577947,1.258669202,5.0,0.467680608,1.147093943,0.576918222,5.0,0.2,1.025,126.9,6.94,0.0,65.75,13.15,-4.110138278741812
302.8421448,2.284893617,37.49553191,1.116170213,5.0,0.276595745,1.218998086,1.379576,5.0,0.457142857,0.541666667,180.95,6.94,0.0,117.5,23.5,-5.282329496997738
298.324479,1.966736842,22.04757895,1.257,5.0,0.394736842,1.23588796,0.698467587,4.0,0.239130435,0.789473684,35.45,6.94,0.0,190.0,38.0,-4.138465589140962
308.077198,1.985818882,23.4736079,1.279696532,4.0,0.337186898,0.984320371,0.505320868,4.0,0.239130435,0.64516129,95.96,6.94,0.0,83.04,20.76,-2.1116751288486193
298.3218502,2.04375,59.1125,1.33375,4.0,0.25,1.213007566,0.341456,3.0,0.413043478,0.5,208.98,6.94,0.0,16.0,4.0,-4.785156151952302
302.9130137,1.955,9.9593,0.5245,4.0,0.2,1.062737568,0.252075,3.0,0.122727273,4.0,126.9,1.008,0.0,80.0,20.0,-4.3872161432802645
303.282796,2.666666667,49.752,1.486666667,4.0,0.133333333,0.988154224,0.750275,4.0,0.35359116,0.181818182,180.95,6.94,0.0,30.0,7.5,-1.9727047130166329
305.9736867,2.182,26.824,1.344,3.0,0.2,0.950270539,0.384016,3.0,0.239130435,0.333333333,32.07,6.94,0.0,30.0,10.0,-2.041277382251958
298.0366307,2.739193548,42.69629032,1.126451613,5.0,0.112903226,1.080609686,0.997831122,5.0,0.285714286,0.175,180.95,6.94,0.0,62.0,12.4,-2.9346533656535736
308.7089922,1.990952381,23.53619048,1.28,3.0,0.333333333,0.982900728,0.528084807,3.0,0.239130435,0.636363636,32.07,6.94,0.0,63.0,21.0,-1.413377536900223
312.7382067,2.29065812,38.13495726,1.118094017,6.0,0.273504274,1.233424011,1.371589941,5.0,0.457142857,0.533333333,180.95,6.94,0.0,140.4,23.4,-2.9143505723267285
298.7044695,2.792880795,43.46844371,1.139933775,5.0,0.089403974,1.020602821,1.117537245,5.0,0.314285714,0.135,180.95,6.94,0.0,60.4,12.08,-3.795215512550403
297.8787437,2.264591195,34.76932914,1.111656184,6.0,0.28721174,1.222512111,1.377084024,6.0,0.457142857,0.570833333,138.91,6.94,0.0,143.1,23.85,-3.4268904139020107
303.1481263,2.184451783,27.17937913,1.345812417,4.0,0.198150594,0.985461358,0.381353629,3.0,0.222222222,0.333333333,78.97,6.94,1.0,3028.0,757.0,-3.3781945510852043
303.1132443,2.457419355,46.79306452,1.397419355,8.0,0.129032258,1.271577672,0.870040972,8.0,0.08839779,0.210526316,180.95,6.94,0.0,62.0,7.75,-3.0745796062795203
312.843752,2.252,45.578,1.449,4.0,0.3,1.313834033,0.989616,3.0,0.387755102,0.5,88.91,6.94,0.0,40.0,10.0,-1.9451308867730137
303.1544449,1.806153846,45.72,1.315384615,4.0,0.461538462,1.118968867,0.595239053,4.0,0.2,6.0,126.9,6.94,0.0,52.0,13.0,-3.2661329450098977
297.8041045,2.610794297,35.86325866,1.151283096,4.0,0.071283096,1.060988654,1.275922222,4.0,0.435714286,0.116666667,138.91,6.94,0.0,19.64,4.91,-3.112858884372335
303.030303,2.254166667,34.98958333,1.110416667,4.0,0.291666667,1.172954578,1.414307639,4.0,0.514285714,0.583333333,138.91,6.94,0.0,96.0,24.0,-3.2196675634397582
303.0963803,2.282,38.9105,1.4265,4.0,0.3,1.235346812,0.993838017,3.0,0.387755102,0.5,88.91,6.94,0.0,40.0,10.0,-2.178144803825658
309.9343249,2.613719512,37.69353659,1.15296748,5.0,0.050813008,1.162697116,1.155955102,5.0,0.385714286,0.083333333,138.91,6.94,0.0,24.6,4.92,-3.8094806150991607
293.9915352,2.29491453,35.9657265,1.116581197,5.0,0.260683761,1.222377873,1.37366944,5.0,0.385714286,0.508333333,138.91,6.94,0.0,117.0,23.4,-3.850990384849991
293.1547619,2.62057377,35.77063525,1.153135246,4.0,0.067622951,1.052119021,1.275922222,4.0,0.435714286,0.11,138.91,6.94,0.0,19.52,4.88,-6.403402904373539
298.025466,2.3232,32.7612,1.402,4.0,0.3,0.947985967,1.00791405,4.0,0.419889503,0.5,114.82,6.94,0.0,40.0,10.0,-3.236983283305828
297.927062,2.280845666,35.74302326,1.115073996,6.0,0.270613108,1.242043925,1.373998225,6.0,0.442857143,0.533333333,138.91,6.94,0.0,141.9,23.65,-3.740812417057195
303.0275482,1.817692308,27.68153846,1.261538462,4.0,0.461538462,1.118968867,0.612617751,4.0,0.2,1.0,126.9,6.94,0.0,52.0,13.0,-6.605548319173784
293.1258106,2.872432432,22.58135135,1.098648649,5.0,0.081081081,1.080768657,0.765246,5.0,0.314285714,0.125,72.63,6.94,0.0,92.5,18.5,-3.8063161900932143
303.1489796,2.31375,34.87125,1.415,4.0,0.25,1.213007566,0.932623438,4.0,0.391304348,0.4,91.22,6.94,0.0,32.0,8.0,-2.7798327891453765
303.3108087,2.950588235,22.53352941,1.152941176,5.0,0.058823529,0.885288834,0.712034877,5.0,0.314285714,0.083333333,91.22,6.94,0.0,85.0,17.0,-7.6020599913279625
298.277344,2.390526316,38.22578947,1.426315789,4.0,0.263157895,0.95148796,1.055310744,4.0,0.397790055,0.416666667,174.97,6.94,0.0,38.0,9.5,-2.823932193479566
293.1258106,2.872432432,22.58135135,1.098648649,5.0,0.081081081,1.080768657,0.765246,5.0,0.314285714,0.125,72.63,6.94,0.0,92.5,18.5,-4.304518323509803
298.112789,1.894907975,33.30595092,1.288773006,4.0,0.386503067,1.026019635,0.520505,4.0,0.375,0.7875,121.76,6.94,0.0,32.6,8.15,-5.607303046740334
303.6636129,2.438333333,66.04333333,1.536666667,3.0,0.166666667,0.867563228,0.601680556,3.0,0.316326531,0.25,79.9,6.94,0.0,18.0,6.0,-4.557520230935552
301.0122918,2.005714286,17.07142857,0.903928571,6.0,0.464285714,1.509834143,1.002533333,4.0,0.070652174,1.625,35.45,6.94,0.0,42.0,7.0,-3.593679577070829
307.6063351,2.04375,59.1125,1.33375,4.0,0.25,1.213007566,0.341456,3.0,0.413043478,0.5,208.98,6.94,0.0,16.0,4.0,-4.732828271596986
303.2701622,1.752142857,19.42642857,1.2,3.0,0.5,0.89820534,0.605516837,3.0,0.239130435,1.166666667,32.07,6.94,0.0,42.0,14.0,-3.8978408167563146
298.0371718,1.925659164,21.67459807,1.250321543,6.0,0.437299035,1.241381332,0.843643359,5.0,0.239130435,0.906666667,140.12,6.94,0.0,74.64,12.44,-2.2220358984735213
301.1718945,1.840740741,19.47037037,1.150740741,5.0,0.481481481,1.225764586,0.746662222,4.0,0.070652174,1.181818182,35.45,6.94,0.0,67.5,13.5,-3.2163836643523607
304.5484308,2.860107527,22.25182796,1.09688172,5.0,0.086021505,1.093522429,0.765246,5.0,0.314285714,0.133333333,72.63,6.94,0.0,93.0,18.6,-3.200000237109353
302.8846238,1.856030534,20.75687023,1.223358779,6.0,0.465648855,1.205211669,0.78675625,5.0,0.239130435,1.016666667,91.22,6.94,0.0,78.6,13.1,-2.806855636128523
303.1258403,2.490282486,45.96889831,1.386892655,8.0,0.11299435,1.302298352,0.874713609,8.0,0.08839779,0.183486239,180.95,6.94,0.0,70.8,8.85,-3.527388339642923
293.072873,2.852885246,20.96865574,1.110153005,6.0,0.071038251,1.057242892,0.816910658,5.0,0.239130435,0.108333333,47.87,6.94,0.0,109.8,18.3,-3.3941015721712966
301.64,2.287843137,35.83251492,1.115686275,5.0,0.265984655,1.215222761,1.37366944,5.0,0.385714286,0.520868114,138.91,6.94,0.0,117.3,23.46,-3.3949536678152525
301.0122918,2.005714286,17.07142857,0.903928571,6.0,0.464285714,1.509834143,1.002533333,4.0,0.070652174,1.625,35.45,6.94,0.0,42.0,7.0,-3.593679577070829
296.6818739,2.133333333,69.00166667,1.351666667,3.0,0.166666667,1.011404265,1.09131875,3.0,0.419889503,0.333333333,150.36,6.94,0.0,9.0,3.0,-2.6453588200860394
305.17,2.257079557,62.12225579,1.490795569,4.0,0.288016113,0.929018841,0.863642975,4.0,0.387755102,0.476666667,114.82,6.94,0.0,39.72,9.93,-6.486782399932061
298.2335059,1.855668203,20.7440745,1.230760369,6.0,0.462365591,1.130580438,0.768293359,4.0,0.239130435,1.003333333,208.98,6.94,0.0,78.12,13.02,-2.5378653542421175
304.7972527,2.608441558,55.95246753,1.175324675,5.0,0.077922078,1.154797193,1.278028571,5.0,0.457142857,0.125,180.95,6.94,0.0,24.0625,4.8125,-3.237511997587694
297.58982,2.328478261,37.34,1.114347826,5.0,0.239130435,1.242861523,1.35163316,5.0,0.385714286,0.458333333,144.24,6.94,0.0,115.0,23.0,-5.062482107982653
310.9277901,2.282372881,35.90648305,1.115,6.0,0.271186441,1.214341477,1.327310059,5.0,0.385714286,0.533333333,138.91,6.94,0.0,141.6,23.6,-3.023729824780246
312.4799598,2.323170732,15.30609756,1.035365854,4.0,0.390243902,1.035005177,1.213876,4.0,0.314285714,0.8,72.63,6.94,0.0,32.8,8.2,-5.5638373529592435
303.0035337,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.910338585532823
307.9628451,2.281101695,35.63483051,1.114491525,5.0,0.271186441,1.209575925,1.37366944,5.0,0.385714286,0.533333333,138.91,6.94,0.0,118.0,23.6,-3.8609525335414356
303.0869972,1.951772152,23.44556962,1.266075949,4.0,0.35443038,1.02915981,0.503933333,4.0,0.239130435,0.7,65.38,6.94,0.0,31.6,7.9,-3.7141165300794303
303.7667072,1.495,8.7075,0.6025,2.0,0.75,0.562335145,0.795675,2.0,0.171052632,0.0,14.01,6.94,0.0,8.0,4.0,-3.108890915478185
309.0257944,1.745,17.875,0.999464286,6.0,0.553571429,1.287029565,1.002533333,4.0,0.070652174,1.9375,35.45,6.94,0.0,42.0,7.0,-2.6370480473908025
312.9496102,2.581555556,33.11777778,1.391555556,4.0,0.222222222,1.182287173,1.212825,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.808529423161195
297.0305184,2.394,30.598,1.356,4.0,0.3,1.16828245,1.282564,3.0,0.419889503,0.5,88.91,6.94,0.0,40.0,10.0,-3.2476103999255526
303.0961434,2.428085106,38.16914894,1.421702128,4.0,0.255319149,0.945106485,0.989006612,4.0,0.359116022,0.4,178.49,6.94,0.0,37.6,9.4,-3.1165140211924465
295.6249407,1.9144,21.3304,1.2492,4.0,0.44,1.185515808,0.758263776,4.0,0.239130435,0.916666667,35.45,6.94,0.0,50.0,12.5,-3.7611012077721595
300.1356659,2.327608696,37.57391304,1.122608696,5.0,0.239130435,1.242861523,1.353685937,5.0,0.442857143,0.458333333,138.91,6.94,0.0,115.0,23.0,-5.517126416391246
297.9980437,2.150068548,25.41519355,1.2685,5.0,0.27983871,1.356917381,0.67663136,4.0,0.239130435,0.499640029,92.91,6.94,0.0,124.0,24.8,-2.7587723846761483
308.2729527,1.745445545,20.05174092,1.17879538,5.0,0.504950495,0.972065524,0.708512889,3.0,0.239130435,1.224,208.98,6.94,0.0,60.6,12.12,-2.5452866673229955
303.2445423,2.465970149,32.84985075,1.436716418,4.0,0.223880597,0.943974361,0.926544,4.0,0.298342541,0.340909091,91.22,6.94,0.0,33.5,8.375,-3.0245553236967213
302.4477765,2.698,17.182,1.08,3.0,0.2,0.950270539,0.972256,3.0,0.314285714,0.333333333,30.97,6.94,0.0,30.0,10.0,-6.785156151952302
303.0058434,2.37,18.44977778,1.207777778,4.0,0.0,1.214889654,1.208155556,2.0,0.201086957,0.0,32.07,1.008,0.0,36.0,9.0,-6.197226274708024
297.5483422,2.284276066,33.69048122,1.106129168,6.0,0.273111017,1.269138946,1.35844216,5.0,0.385714286,0.539166667,138.91,6.94,0.0,142.14,23.69,-5.069050968832477
312.601231,1.9438125,22.82509375,1.255125,5.0,0.375,1.068659558,0.649064,3.0,0.239130435,0.75,121.76,6.94,0.0,40.0,8.0,-3.2205449299688955
300.1569254,2.248091286,34.86572614,1.109917012,5.0,0.294605809,1.182881123,1.423540385,5.0,0.514285714,0.591666667,138.91,6.94,0.0,120.5,24.1,-3.049814840489136
297.547316,2.314,40.078,1.403,3.0,0.3,0.897945725,1.078644,3.0,0.419889503,0.5,167.26,6.94,0.0,30.0,10.0,-4.050122295963125
298.5476024,2.801196013,43.63519934,1.139019934,5.0,0.086378738,0.997319725,1.072108673,5.0,0.314285714,0.13,180.95,6.94,0.0,60.2,12.04,-3.402583466071941
312.5091239,2.872432432,22.58135135,1.098648649,5.0,0.081081081,1.080768657,0.765246,5.0,0.314285714,0.125,72.63,6.94,0.0,92.5,18.5,-3.193633455186627
303.079838,2.297478632,36.01760684,1.118205128,6.0,0.269230769,1.220426225,1.313014941,6.0,0.442857143,0.525,138.91,6.94,0.0,140.4,23.4,-4.066006836168758
303.3638459,1.804153846,20.51461538,1.199692308,5.0,0.492307692,1.149582918,0.652909333,5.0,0.239130435,1.142857143,72.63,6.94,0.0,65.0,13.0,-4.099086932262331
299.4483846,2.860989011,21.34043956,1.114945055,5.0,0.065934066,1.02946385,0.88759875,5.0,0.314285714,0.1,47.87,6.94,0.0,91.0,18.2,-4.025028005701931
298.0601116,1.8816,21.7708,1.2384,4.0,0.4,1.049634821,0.56690144,4.0,0.217391304,0.833333333,32.07,6.94,0.0,100.0,25.0,-3.1521109886778684
303.137068,2.353,31.4205,1.38,4.0,0.3,1.070047315,1.214459504,3.0,0.419889503,0.5,88.91,6.94,0.0,40.0,10.0,-3.4980278983685826
299.8265027,2.843565217,20.85565217,1.107630435,6.0,0.076086957,1.07625195,0.904212245,5.0,0.314285714,0.116666667,91.22,6.94,0.0,110.4,18.4,-4.253365801062421
309.9132981,2.396,12.0812,0.942,4.0,0.2,1.33217904,0.751104,3.0,0.20441989,0.5,35.45,1.008,0.0,20.0,5.0,-7.863279432843593
308.2609707,2.496666667,32.28333333,1.468333333,3.0,0.166666667,0.867563228,0.892055556,3.0,0.419889503,0.25,44.96,6.94,0.0,18.0,6.0,-3.775451399407762
312.9526016,2.467058824,36.93985294,1.350147059,4.0,0.191176471,1.069922047,0.938232099,4.0,0.071823204,0.317073171,91.22,6.94,0.0,27.2,6.8,-2.4101862904683657
299.0413793,1.90664,23.16672,1.23304,5.0,0.4,1.144922138,0.635009024,4.0,0.239130435,0.833333333,72.63,6.94,0.0,125.0,25.0,-2.0670103098436203
307.6190476,2.34,33.5385,1.399,4.0,0.3,0.967260443,1.00791405,4.0,0.419889503,0.5,114.82,6.94,0.0,40.0,10.0,-2.599301101074089
312.9486075,2.42787234,35.10808511,1.429361702,4.0,0.255319149,0.945106485,0.988041322,4.0,0.397790055,0.4,114.82,6.94,0.0,37.6,9.4,-3.1945698308901886
303.22791,2.448043478,41.51413043,1.437173913,4.0,0.239130435,0.916512116,0.989006612,4.0,0.359116022,0.366666667,178.49,6.94,0.0,36.8,9.2,-3.0614677665220165
297.9323572,2.379275362,31.26478261,1.35115942,3.0,0.260869565,0.959342478,0.86031875,3.0,0.359116022,0.45,55.85,6.94,0.0,20.7,6.9,-4.39577394691553
301.1030508,1.9144,21.3304,1.2492,4.0,0.44,1.185515808,0.758263776,4.0,0.239130435,0.916666667,35.45,6.94,0.0,50.0,12.5,-2.0380078164956092
302.852105,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-4.679853713888946
308.0626337,1.839930822,24.12043044,1.242897771,5.0,0.461952344,1.123007242,0.618064889,5.0,0.224489796,1.001666667,118.71,6.94,0.0,65.05,13.01,-2.807709155995188
298.9759981,2.36987976,34.84260521,1.39511022,4.0,0.298597194,0.907151313,0.988041322,4.0,0.397790055,0.496666667,114.82,6.94,0.0,39.92,9.98,-2.9667415491466795
298.4777508,2.438333333,66.04333333,1.536666667,3.0,0.166666667,0.867563228,0.601680556,3.0,0.316326531,0.25,79.9,6.94,0.0,18.0,6.0,-4.7544873321858505
298.1685776,1.973538462,22.18207692,1.288076923,4.0,0.407692308,1.196633685,0.758263776,4.0,0.239130435,0.791044776,35.45,6.94,0.0,52.0,13.0,-2.722921200833964
312.2826326,2.341428571,32.80653061,1.413469388,4.0,0.285714286,0.942271288,1.064219835,4.0,0.397790055,0.466666667,91.22,6.94,0.0,39.2,9.8,-2.775280777100149
303.2493272,1.944133619,21.82963962,1.255542208,6.0,0.42899457,1.242506153,0.757993545,5.0,0.239130435,0.877777778,180.95,6.94,1.0,7292.4,1215.4,-2.2236181180182957
298.1705868,2.413733333,32.32586667,1.431333333,4.0,0.253333333,0.942754573,1.040315702,4.0,0.397790055,0.395833333,91.22,6.94,0.0,37.5,9.375,-2.4133899685950935
305.4545455,2.0928,6.64024,0.3436,4.0,0.0,0.971046713,0.06918816,3.0,0.156862745,0.0,22.99,1.008,0.0,100.0,25.0,-5.0762380391713
303.3846478,1.81940081,21.18598381,1.19054251,4.0,0.44534413,0.999092294,0.560410059,3.0,0.239130435,1.028037383,121.76,6.94,0.0,98.8,24.7,-6.52432881167557
308.15,2.618810046,53.17997318,1.552414045,4.0,0.09461107,0.866670171,0.991655556,4.0,0.35359116,0.129333333,180.95,6.94,0.0,16.404,4.101,-2.4645758643090634
298.1088494,2.4175,43.77125,1.3575,4.0,0.25,1.213007566,1.07904375,4.0,0.386740331,0.4,178.49,6.94,0.0,32.0,8.0,-3.0574413625603984
298.187353,1.985818882,23.4736079,1.279696532,4.0,0.337186898,0.984320371,0.505320868,4.0,0.239130435,0.64516129,95.96,6.94,0.0,83.04,20.76,-2.279187843194819
301.5383142,1.90568,21.32084,1.22608,5.0,0.4,1.15636608,0.634913018,4.0,0.217391304,0.833333333,32.07,6.94,0.0,125.0,25.0,-3.9042484913055424
302.8843762,1.901428571,17.39285714,0.942142857,6.0,0.5,1.468060203,1.002533333,4.0,0.070652174,1.75,35.45,6.94,0.0,42.0,7.0,-3.167383165751927
293.4504788,2.325882353,15.27305882,0.85,5.0,0.058823529,1.486895227,0.873024221,4.0,0.192857143,0.166666667,40.08,1.008,0.0,85.0,17.0,-5.530177984021837
301.0122918,2.005714286,17.07142857,0.903928571,6.0,0.464285714,1.509834143,1.002533333,4.0,0.070652174,1.625,35.45,6.94,0.0,42.0,7.0,-3.593679577070829
303.0768443,2.237,45.9605,1.4625,4.0,0.3,1.235346812,0.940978512,3.0,0.345454545,0.5,126.9,6.94,0.0,40.0,10.0,-3.044226168835687
302.421265,1.828151448,20.85055679,1.205122494,5.0,0.443207127,0.990242231,0.701677686,4.0,0.239130435,0.995,65.38,6.94,0.0,44.9,8.98,-3.0369312417457923
298.028757,1.8846,24.84264,1.24808,5.0,0.4,1.074069393,0.545902515,4.0,0.239130435,0.833333333,118.71,6.94,0.0,125.0,25.0,-2.226752004394221
297.7456954,2.284276066,33.69048122,1.106129168,6.0,0.273111017,1.269138946,1.35844216,5.0,0.385714286,0.539166667,138.91,6.94,0.0,142.14,23.69,-5.6595558851598815
303.1074577,1.763823529,29.30970588,1.247058824,5.0,0.485294118,1.15206703,0.568962667,5.0,0.181818182,1.1,126.9,6.94,0.0,68.0,13.6,-2.00192706448666
307.042575,1.829809524,23.87561905,1.238095238,5.0,0.466666667,1.144329149,0.616939556,5.0,0.204081633,1.020833333,79.9,6.94,0.0,65.625,13.125,-2.989478287471706
307.6190476,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-2.6563023666641925
297.8953069,2.3176,32.5021,1.403,4.0,0.3,0.930454022,1.00791405,4.0,0.419889503,0.5,114.82,6.94,0.0,40.0,10.0,-4.185752404268079
298.4086738,2.794933775,43.28854305,1.138046358,5.0,0.089403974,1.00902914,1.072108673,5.0,0.314285714,0.135,180.95,6.94,0.0,60.4,12.08,-3.337165701457084
297.4002101,2.339725051,41.89612016,1.417087576,3.0,0.278004073,0.900894249,1.079479339,3.0,0.419889503,0.455,164.93,6.94,0.0,29.46,9.82,-2.8824185100836033
297.5047985,2.278644068,36.98584746,1.115,5.0,0.279661017,1.214006633,1.379576,5.0,0.457142857,0.55,180.95,6.94,0.0,118.0,23.6,-3.154283840644231
307.8659827,1.791648352,31.26054945,1.230769231,4.0,0.450549451,0.998918253,0.530624793,4.0,0.375,1.025,208.98,6.94,0.0,36.4,9.1,-4.142667503568732
298.1647957,2.316956522,40.11043478,1.122173913,5.0,0.260869565,1.228308413,1.38886465,5.0,0.457142857,0.5,180.95,6.94,0.0,115.0,23.0,-3.803945467625127
312.5497433,2.281567797,35.74533898,1.115084746,6.0,0.275423729,1.221106851,1.327777071,6.0,0.442857143,0.541666667,138.91,6.94,0.0,141.6,23.6,-1.2061861905713656
297.0763911,1.884705882,20.98196078,1.240196078,4.0,0.450980392,1.154314367,0.758263776,4.0,0.239130435,0.958333333,35.45,6.94,0.0,51.0,12.75,-2.3334968081728036
303.0869972,2.068644068,28.78067797,1.300677966,4.0,0.237288136,1.153248064,0.4479,4.0,0.239130435,0.4375,65.38,6.94,0.0,29.5,7.375,-4.623423042943488
298.3991683,1.836590038,24.33670498,1.242183908,5.0,0.463601533,1.132847378,0.618064889,5.0,0.224489796,1.008333333,118.71,6.94,0.0,65.25,13.05,-2.8133145477011197
299.0829665,2.364039054,36.17371017,1.41373073,7.0,0.282631038,1.046059421,0.976063776,5.0,0.397790055,0.458333333,173.05,6.94,0.0,68.11,9.73,-2.8359878718003766
312.6772889,2.692241993,20.03409964,1.042384342,5.0,0.003558719,0.780422211,0.802213835,3.0,0.192857143,0.006060606,26.98,1.008,1.0,1405.0,281.0,-4.013676222949234
303.5054164,2.353,31.4205,1.38,4.0,0.3,1.070047315,1.214459504,3.0,0.419889503,0.5,88.91,6.94,0.0,40.0,10.0,-3.5026708188643823
303.016495,2.298039216,32.4327451,1.066862745,4.0,0.333333333,1.104120927,1.24235694,4.0,0.492857143,0.708333333,118.71,6.94,0.0,204.0,51.0,-3.432230437825752
295.2107104,2.182,26.824,1.344,3.0,0.2,0.950270539,0.384016,3.0,0.239130435,0.333333333,32.07,6.94,0.0,30.0,10.0,-2.8893402695687063
308.1914031,2.827567568,21.05972973,1.112432432,5.0,0.081081081,1.080768657,0.88759875,5.0,0.314285714,0.125,47.87,6.94,0.0,92.5,18.5,-5.562249437179612
298.3377078,1.94,21.74346154,1.271923077,4.0,0.423076923,1.177910763,0.758263776,4.0,0.239130435,0.846153846,35.45,6.94,0.0,52.0,13.0,-2.353509717611187
297.8282365,1.794736842,28.15338346,1.252255639,5.0,0.473684211,1.156802535,0.578331556,5.0,0.2,1.05,126.9,6.94,0.0,66.5,13.3,-3.1909428763509267
303.8290788,2.185384615,4.064769231,0.357692308,5.0,0.076923077,1.043793881,0.179947929,4.0,0.171052632,0.0,14.01,1.008,1.0,65.0,13.0,-1.7248322052372655
302.744488,2.837058824,20.95631016,1.11342246,6.0,0.080213904,1.113448501,0.824538776,6.0,0.243093923,0.12295082,47.87,6.94,1.0,112.2,18.7,-3.864930986176552
299.5261898,1.906906188,21.53253493,1.250439122,5.0,0.433133733,1.213198448,0.763784,5.0,0.239130435,0.904166667,40.08,6.94,0.0,62.625,12.525,-2.151743865144838
293.247161,1.921468144,27.02764543,1.280277008,6.0,0.387811634,1.176081491,0.57448875,5.0,0.2,0.777777778,126.9,6.94,0.0,108.3,18.05,-2.551507479782851
308.2617457,1.824242424,25.13606061,1.239545455,5.0,0.46969697,1.151505258,0.618064889,5.0,0.224489796,1.033333333,118.71,6.94,0.0,66.0,13.2,-2.614043572459392
298.1527743,1.94,21.74346154,1.271923077,4.0,0.423076923,1.177910763,0.758263776,4.0,0.239130435,0.846153846,35.45,6.94,0.0,52.0,13.0,-1.9349552860668182
